Age,Gender,Previous_Grade,Attendance,Study_Hours_PerWeek ,Major,Uni_Type,Financial_Status,Parental_Involvement,Educational_Resources,Motivation,Stress_Levels,Uni_Environment,Professor_Quality,Class_Size,Extracurricular_Activities,Sleep_Hours_PerDay,Nutrition,Physical_Activities,Screen_Time_PerDay,Educational_Tech_Use,Bullying,Learning_Style,Tutoring,Mentoring,Lack_of_Interest,Grade
20,M,A,73,17,Science,Public,,Medium,No,Low,High,,High,30,Yes,5,Unhealthy,Low,,No,Yes,Visual,Yes,No,Medium,B
22,F,C,76,7,,Public,Medium,Low,No,Low,Low,Positive,Medium,,No,4,Unhealthy,,10,No,No,Visual,No,No,High,A
20,F,C,100,13,Science,Private,High,High,Yes,High,Low,Negative,High,56,Yes,5,Balanced,Medium,5,No,No,Visual,No,No,,B
21,,A,77,16,Medicine,Public,Low,Low,Yes,,Medium,Positive,Low,64,Yes,5,Balanced,Low,3,No,No,Kinesthetic,Yes,No,Low,C
21,F,A,80,15,Law,,High,Low,Yes,Low,,Neutral,,52,Yes,9,Balanced,High,6,Yes,Yes,,,No,Medium,
18,F,B,,17,Arts,Private,High,Low,Yes,Low,High,Negative,Low,23,No,4,Unhealthy,Medium,,No,,Auditory,No,No,High,A
,F,B,,15,Business,Private,High,Low,Yes,Medium,Low,Negative,High,100,Yes,8,Unhealthy,High,9,No,,Auditory,Yes,No,High,A
,F,A,93,16,Business,Private,Medium,Medium,,Low,High,Positive,Medium,59,No,4,,High,7,Yes,No,Auditory,No,No,High,B
,M,B,71,8,Law,Public,Low,Medium,Yes,Medium,Medium,Neutral,Low,69,,7,Unhealthy,Medium,3,Yes,No,Visual,Yes,No,High,C
18,F,B,97,14,Law,Private,,Medium,No,Medium,Medium,Neutral,Medium,,No,,Healthy,High,8,No,No,Visual,No,,High,B
18,M,A,76,18,Medicine,Public,High,,,High,Medium,,Medium,,Yes,9,Balanced,Medium,,,Yes,Auditory,No,Yes,Low,B
18,F,C,99,12,Law,Private,Low,Medium,No,Low,Medium,Positive,High,77,No,,Unhealthy,Medium,2,Yes,No,Auditory,Yes,,Medium,A
21,M,B,80,18,,Public,Low,Low,No,Medium,Medium,,High,,No,6,Unhealthy,Low,3,,No,Auditory,Yes,No,Medium,B
22,M,,76,12,Law,Private,High,,Yes,Medium,High,Positive,,68,,8,Balanced,High,7,Yes,Yes,Kinesthetic,No,No,High,B
18,M,B,,6,Law,,Medium,Medium,Yes,Medium,High,,High,58,No,7,,Low,10,Yes,No,Auditory,,Yes,Low,A
,M,C,71,17,Medicine,Private,Medium,Low,Yes,Medium,High,Neutral,Low,90,Yes,6,Unhealthy,Low,8,No,Yes,Auditory,Yes,No,Medium,C
18,F,,87,19,Science,Public,Medium,High,No,High,High,Neutral,High,62,,4,Unhealthy,,9,No,Yes,Auditory,No,Yes,Low,C
21,M,C,71,18,Engineering,Public,Medium,High,Yes,High,High,,Medium,47,No,4,Balanced,Medium,2,Yes,No,Kinesthetic,Yes,No,Medium,C
21,F,C,95,13,Arts,Public,Medium,High,No,Medium,Medium,Neutral,Medium,97,Yes,7,Balanced,Medium,8,Yes,No,Auditory,Yes,,Medium,A
22,,A,76,20,Arts,Private,Medium,Medium,No,High,High,Neutral,High,51,Yes,6,Healthy,High,2,Yes,Yes,Visual,Yes,No,High,A
19,F,C,82,6,Business,Private,Medium,Medium,Yes,Medium,Medium,Negative,Low,33,Yes,9,Healthy,Low,5,Yes,Yes,Visual,Yes,Yes,Low,C
20,M,C,76,18,Business,Private,Medium,Medium,No,Low,High,,Low,79,Yes,5,Healthy,Medium,7,Yes,,,No,Yes,Low,
18,F,B,80,17,Law,Private,Medium,Medium,Yes,Low,High,Negative,Medium,35,Yes,,,Low,3,No,No,Kinesthetic,Yes,No,Low,C
20,M,,78,13,Arts,Private,Medium,Medium,Yes,Low,,Positive,High,58,,8,Balanced,Low,4,Yes,Yes,Kinesthetic,No,No,Low,B
22,F,B,77,,Arts,Private,,Medium,Yes,Medium,Low,Neutral,Low,98,Yes,,Unhealthy,Low,6,No,No,,Yes,No,High,C
21,M,A,84,12,Business,Public,Low,,No,Low,Low,Neutral,,,No,4,Healthy,,8,Yes,No,Auditory,Yes,Yes,Low,C
20,,C,92,7,Medicine,Private,Medium,Medium,Yes,Medium,Medium,,High,47,Yes,6,Healthy,Medium,,,Yes,Visual,Yes,No,High,A
,M,C,90,7,Business,Public,Low,Medium,Yes,Medium,High,Neutral,Medium,49,Yes,9,Healthy,Low,3,No,No,Auditory,Yes,No,Low,C
19,F,B,98,11,Arts,Public,High,Medium,Yes,Low,Low,Neutral,High,73,No,9,Balanced,High,3,No,No,Auditory,Yes,Yes,Low,C
,,C,89,18,Law,Private,Medium,High,Yes,Low,Low,Positive,High,25,No,5,Healthy,,9,Yes,No,Auditory,Yes,Yes,Low,
21,F,C,99,14,Business,Public,,Low,No,Low,Medium,Positive,High,27,Yes,7,Unhealthy,,8,Yes,Yes,Visual,Yes,Yes,Medium,A
21,M,,87,7,Business,Public,Low,High,No,Medium,High,Neutral,Medium,42,Yes,5,Balanced,Low,7,No,No,Kinesthetic,Yes,Yes,Low,C
21,F,A,93,18,Law,,High,Low,,High,Low,Neutral,High,51,Yes,4,Balanced,Medium,5,,No,Kinesthetic,No,No,Low,B
,F,C,91,15,Engineering,Public,Medium,Medium,No,High,Medium,Positive,Medium,83,No,8,Balanced,Low,9,No,Yes,Kinesthetic,,No,High,B
18,M,B,77,11,Science,,High,Low,Yes,Low,Medium,Neutral,Low,38,Yes,8,Balanced,Medium,4,Yes,No,Visual,Yes,No,Medium,B
19,F,A,76,10,,Public,High,Low,Yes,Low,Low,Neutral,High,96,Yes,7,Healthy,Medium,3,Yes,No,Kinesthetic,,Yes,Low,B
22,F,A,78,14,Medicine,Public,Medium,Low,No,Medium,High,Neutral,Low,74,No,,Unhealthy,High,10,Yes,Yes,Kinesthetic,,No,High,A
21,M,B,76,17,Business,Public,Medium,Low,Yes,High,,Negative,,54,Yes,8,Unhealthy,,4,No,Yes,,Yes,No,Low,
22,F,C,,14,Medicine,Private,High,High,Yes,Low,High,Neutral,Medium,93,Yes,6,Balanced,Medium,6,Yes,Yes,Visual,No,Yes,Low,C
18,M,C,93,5,Engineering,Private,,Medium,Yes,High,High,Positive,Low,,,5,Unhealthy,,8,No,Yes,Visual,Yes,Yes,High,C
20,F,C,89,6,Engineering,Public,High,Medium,Yes,High,Low,Positive,Low,42,No,8,Unhealthy,Low,6,No,No,Visual,No,Yes,High,B
18,M,,87,15,Business,Public,Low,Medium,Yes,Medium,Low,Neutral,Low,,Yes,7,Balanced,High,4,No,Yes,Auditory,No,Yes,,
18,M,A,87,,Law,Private,Low,Low,No,Medium,High,Negative,High,70,No,7,Unhealthy,High,5,Yes,Yes,Kinesthetic,Yes,Yes,,C
19,M,,81,12,Business,Private,Low,Low,Yes,Medium,High,,Medium,61,No,9,Balanced,Medium,2,No,,Visual,,,Medium,B
18,M,B,92,11,Medicine,Private,Low,,Yes,,Medium,Negative,Medium,28,No,6,Balanced,High,9,Yes,Yes,Auditory,No,No,High,B
18,,B,72,9,Business,Private,Medium,Low,Yes,Low,Low,Negative,Low,91,Yes,4,Unhealthy,Medium,5,Yes,No,Kinesthetic,Yes,Yes,Medium,B
20,M,,77,8,Law,Private,High,Low,No,Low,Low,Positive,Medium,72,No,4,Healthy,High,8,,No,Auditory,No,No,Medium,
20,,C,76,14,Science,Private,High,Medium,No,Low,High,Neutral,Low,63,No,6,Unhealthy,Low,,No,,Visual,Yes,Yes,,A
,F,B,79,,Medicine,Public,Low,Medium,Yes,Medium,Medium,Neutral,,56,No,6,Balanced,High,,Yes,No,,No,Yes,High,B
19,F,B,88,5,Engineering,Public,High,Medium,Yes,,Low,Positive,Low,79,Yes,5,Healthy,Low,10,Yes,Yes,Kinesthetic,Yes,Yes,Low,B
18,F,A,95,20,Business,Public,High,,No,High,,Negative,Medium,45,No,6,,High,8,No,No,Visual,No,Yes,Low,C
20,F,B,92,13,Arts,Public,Medium,,No,High,Medium,Negative,,49,Yes,9,Healthy,Low,10,Yes,Yes,,No,No,High,C
22,F,A,81,,Engineering,Public,Low,Low,Yes,Low,Medium,Negative,Low,66,Yes,4,Healthy,Low,6,Yes,Yes,Auditory,Yes,No,High,B
21,F,A,76,10,Medicine,Public,Low,High,Yes,Low,Low,Neutral,Medium,69,No,8,Unhealthy,High,3,No,Yes,Auditory,Yes,No,High,A
,M,C,93,16,Science,Private,Medium,High,No,Low,Medium,Neutral,Low,63,Yes,7,Unhealthy,Medium,10,Yes,Yes,Auditory,No,Yes,Low,C
,,,76,16,Arts,Private,Medium,Low,No,Medium,Low,Positive,High,38,Yes,4,Balanced,Medium,2,Yes,No,Kinesthetic,Yes,No,High,A
20,F,B,78,13,Medicine,Private,High,Medium,Yes,Low,High,,Low,23,Yes,,Unhealthy,Medium,,,No,Kinesthetic,No,No,Medium,A
20,F,A,85,12,Science,Private,Medium,High,Yes,Low,Medium,Negative,Low,75,Yes,8,Balanced,Low,,Yes,No,,No,Yes,Medium,C
,M,,79,11,Medicine,Public,,High,No,Low,Medium,Neutral,Medium,62,No,7,Balanced,Medium,,No,Yes,Auditory,No,Yes,High,C
20,F,C,73,15,Science,Public,Low,Low,Yes,Medium,Medium,Positive,Medium,62,No,9,Balanced,Medium,9,No,No,Auditory,Yes,No,Low,A
22,M,C,94,20,Engineering,Private,Medium,High,No,Low,Low,Negative,,25,Yes,9,Healthy,Medium,,No,,Auditory,No,No,Low,A
18,F,B,96,10,Law,Private,High,High,Yes,Low,High,Positive,Low,85,Yes,8,Unhealthy,Low,,No,No,Auditory,Yes,No,Low,A
19,F,B,93,6,Law,,Low,Medium,No,Medium,Low,Negative,Low,51,No,5,Unhealthy,Low,9,Yes,,Auditory,Yes,No,,A
21,,A,72,14,Arts,,Low,Medium,Yes,Low,High,Neutral,Low,45,Yes,5,Unhealthy,High,8,Yes,,Kinesthetic,Yes,Yes,Medium,B
19,F,B,82,12,Business,Private,High,,No,High,Low,Negative,,91,No,4,Healthy,High,3,No,Yes,Auditory,No,Yes,High,A
20,,B,96,16,Medicine,Private,,Low,No,Medium,Low,Neutral,Low,60,Yes,9,Unhealthy,Low,7,Yes,,,No,,Medium,B
20,F,A,90,5,Business,Private,,Medium,Yes,Low,High,Neutral,High,94,No,5,Unhealthy,Low,6,No,,Kinesthetic,No,Yes,Low,A
22,M,A,97,6,Medicine,Public,High,Low,Yes,Medium,Low,Negative,Medium,,Yes,5,,Low,9,No,Yes,Kinesthetic,Yes,Yes,Medium,A
22,M,A,89,,Arts,Private,Medium,Low,No,Medium,Low,Positive,Low,93,,4,Balanced,Low,7,Yes,No,Auditory,,No,High,C
20,M,B,89,,Medicine,Private,High,Medium,,High,High,Neutral,Low,72,No,6,Unhealthy,Medium,4,No,No,Kinesthetic,Yes,No,High,A
20,M,A,93,10,Law,Private,Low,Medium,Yes,Medium,Medium,Positive,Low,38,,5,Unhealthy,Medium,6,Yes,No,Auditory,Yes,No,High,C
18,F,B,83,13,Business,Private,High,High,Yes,Low,Low,Neutral,Low,62,Yes,7,Unhealthy,High,2,No,Yes,Visual,Yes,,Medium,B
,F,A,83,15,Medicine,Private,Medium,Low,No,Low,Low,Neutral,Low,21,Yes,7,Balanced,High,5,No,Yes,Visual,Yes,,Medium,A
21,,C,89,19,Engineering,Private,High,,,High,Medium,Neutral,Low,46,No,8,Unhealthy,Medium,2,Yes,Yes,Visual,No,Yes,Medium,A
21,M,C,91,11,Arts,Public,Medium,Low,,,Medium,Positive,Low,100,No,8,Balanced,High,7,,Yes,Auditory,Yes,Yes,,B
18,,C,90,9,Engineering,Private,High,High,No,Low,High,Positive,High,,No,4,Balanced,Low,8,Yes,Yes,Auditory,,Yes,Medium,A
22,M,C,92,,Arts,Public,Medium,Low,Yes,Low,,Positive,Medium,61,Yes,9,Healthy,High,3,No,No,Auditory,No,No,Medium,A
19,,B,98,,Medicine,Private,Medium,High,Yes,Low,Medium,Negative,Medium,29,Yes,9,Balanced,Low,3,Yes,Yes,Auditory,,Yes,High,A
18,,A,83,7,Business,Private,Low,Medium,No,Medium,Medium,Negative,High,,No,9,Balanced,Medium,8,No,Yes,Kinesthetic,No,No,High,A
20,F,C,79,5,Medicine,Public,,Low,No,Low,Low,Positive,,84,No,8,Balanced,,8,No,No,,No,Yes,Medium,B
22,M,A,83,5,,Public,Medium,Medium,No,High,Medium,Neutral,Medium,81,No,,Healthy,High,4,No,Yes,,Yes,Yes,High,A
21,F,C,87,13,Law,Private,Medium,Medium,No,Medium,Medium,Positive,Medium,38,No,8,Unhealthy,Low,7,Yes,Yes,Visual,No,No,High,B
19,F,A,84,5,Business,Private,Low,High,No,High,High,Positive,High,23,Yes,6,Healthy,Medium,4,Yes,No,Visual,Yes,No,Low,A
18,M,C,78,15,Arts,Private,Low,Low,,Low,,Neutral,High,20,Yes,8,Healthy,Medium,2,No,,Visual,No,No,,B
18,,B,98,,Science,Public,Medium,Medium,Yes,Low,Medium,Negative,High,70,Yes,6,Healthy,High,7,Yes,No,,Yes,Yes,High,C
18,M,C,99,13,Engineering,Public,High,High,Yes,Medium,Low,,Low,25,Yes,5,,High,5,Yes,Yes,,Yes,Yes,Low,C
19,M,C,81,14,Medicine,Public,Medium,Low,Yes,High,Low,Negative,Low,44,Yes,6,Unhealthy,High,9,No,No,,Yes,No,Medium,A
19,M,C,89,9,Business,Public,High,Medium,Yes,Medium,Medium,Neutral,Medium,53,Yes,8,Balanced,High,,Yes,No,Auditory,No,No,Low,B
18,,C,90,19,Business,Public,Low,Low,Yes,,Medium,Negative,Low,78,Yes,4,Unhealthy,Low,2,Yes,No,Kinesthetic,Yes,,Medium,A
20,M,B,70,8,Medicine,Public,Medium,Medium,No,Medium,High,Neutral,Low,46,,5,Unhealthy,High,7,No,Yes,Visual,,No,High,B
19,M,A,92,,Engineering,Public,Low,Low,Yes,Low,Medium,Positive,Low,95,No,7,,High,,,No,Auditory,No,Yes,Medium,B
18,M,B,,12,Science,Public,Low,High,No,High,Low,Positive,High,33,No,9,Unhealthy,High,5,No,Yes,Visual,Yes,Yes,,B
21,,C,79,8,Law,Public,Low,High,No,High,High,Positive,Low,32,Yes,,Balanced,,5,,Yes,Kinesthetic,Yes,,High,C
19,,A,70,20,Arts,Public,High,Medium,No,Low,Low,Positive,Low,43,No,9,Unhealthy,Medium,4,No,No,Kinesthetic,,No,Low,
,M,B,76,11,Arts,Public,Low,Low,No,Medium,,Negative,Medium,85,Yes,7,Healthy,High,4,No,Yes,Visual,No,No,High,B
21,M,B,78,17,Medicine,Public,Medium,Low,No,Low,High,Neutral,Low,60,Yes,6,Healthy,High,3,Yes,Yes,Visual,Yes,Yes,Medium,B
18,M,,99,20,Arts,Public,Medium,Low,No,,High,Negative,High,96,Yes,5,,Low,9,No,Yes,Visual,,Yes,Low,A
20,M,B,73,13,Medicine,Private,High,Low,Yes,High,High,Negative,Low,53,No,9,Unhealthy,Low,2,Yes,Yes,Kinesthetic,No,,Low,B
21,M,C,85,9,Science,Private,Medium,Medium,Yes,,High,Neutral,Low,77,Yes,8,Healthy,Medium,6,Yes,,Kinesthetic,No,No,Low,A
21,F,C,76,12,Medicine,Public,Low,Medium,,Medium,Medium,,High,29,,4,Balanced,High,8,Yes,Yes,Visual,Yes,Yes,High,C
21,,C,80,,Medicine,Public,,High,No,Medium,,Positive,High,47,Yes,5,Unhealthy,Medium,9,No,Yes,Auditory,Yes,No,Medium,C
18,,C,85,,Arts,Public,Low,,,Medium,High,Neutral,,85,No,6,Healthy,High,2,Yes,Yes,Kinesthetic,Yes,Yes,High,C
,F,A,94,13,Arts,Private,High,Medium,No,Medium,Medium,Neutral,Low,56,No,4,,High,3,No,,Visual,No,Yes,Medium,A
21,F,B,94,15,Science,Private,High,Low,Yes,High,,Neutral,Medium,26,No,9,Unhealthy,Low,3,No,Yes,Auditory,Yes,,High,A
18,,B,82,16,Engineering,,Medium,High,Yes,Medium,High,Neutral,Low,74,No,9,,Low,10,Yes,Yes,Kinesthetic,No,Yes,Low,C
21,F,C,84,10,Science,Private,High,Low,Yes,High,,Neutral,,99,No,5,Balanced,,6,Yes,Yes,Auditory,Yes,No,,A
18,F,C,98,15,Arts,Private,High,High,Yes,High,Low,Negative,Low,86,No,9,Healthy,,6,No,Yes,Visual,No,,High,B
18,M,C,71,,Science,Private,Low,High,No,High,High,Negative,High,40,No,,Healthy,High,7,Yes,No,Auditory,No,No,,A
18,,C,100,,,Public,Medium,High,No,Medium,High,Positive,Low,81,Yes,9,Balanced,Medium,9,No,No,Visual,Yes,No,Medium,A
22,F,A,94,11,Engineering,Private,High,Low,No,Low,High,Neutral,Medium,83,Yes,9,Unhealthy,High,7,,No,Auditory,No,,Low,B
22,M,A,93,6,Engineering,Private,Medium,Medium,No,Low,High,Negative,High,62,Yes,8,Unhealthy,High,5,No,No,,Yes,Yes,Low,A
18,F,B,90,6,Engineering,Public,Medium,High,,High,Medium,Positive,High,92,No,7,Balanced,High,9,No,No,Visual,No,No,Medium,
19,F,,73,13,,Private,Low,Medium,Yes,High,High,Positive,High,86,No,5,Unhealthy,Medium,10,No,No,Auditory,No,No,Low,
22,,C,73,10,Arts,Private,Medium,Low,Yes,,,Positive,High,88,No,8,Healthy,Medium,6,No,Yes,Auditory,Yes,No,Medium,B
22,M,C,72,8,Law,Public,Medium,,No,Low,Medium,Positive,High,,Yes,9,Unhealthy,Low,10,Yes,Yes,Auditory,No,No,Low,A
22,M,A,82,12,,Private,High,Medium,No,Low,,,Medium,66,No,9,Unhealthy,Medium,6,No,No,Kinesthetic,Yes,No,Medium,C
20,F,A,81,16,Engineering,Private,High,Medium,Yes,,Medium,Negative,High,57,Yes,6,Balanced,Medium,7,No,Yes,Auditory,No,No,Medium,B
21,M,C,75,5,Medicine,Private,Low,Medium,No,Medium,Medium,Neutral,Low,38,No,5,Unhealthy,Medium,,Yes,Yes,Visual,,Yes,High,
20,F,B,84,15,Law,Private,Medium,,No,High,Low,Negative,Medium,65,No,9,Balanced,Low,10,No,No,Visual,No,No,Low,B
19,M,A,,11,Business,Public,,High,Yes,High,Low,,High,68,No,8,Unhealthy,Low,3,No,No,Kinesthetic,No,,Low,C
20,F,C,71,,Engineering,Public,High,Medium,,,High,Negative,Medium,23,,8,Unhealthy,High,2,Yes,No,Kinesthetic,Yes,Yes,High,A
21,F,A,93,13,Engineering,Public,High,High,No,,Low,Negative,Low,43,No,8,Balanced,Medium,2,Yes,,,No,,High,A
,M,A,76,13,Business,Private,High,High,Yes,High,Low,Positive,Medium,64,Yes,4,Balanced,Low,4,Yes,Yes,Kinesthetic,No,Yes,Low,A
22,F,B,76,17,Business,Public,High,Low,Yes,Medium,,Neutral,Medium,70,Yes,7,Healthy,Low,5,Yes,,,Yes,No,High,C
18,M,A,95,16,Business,Public,Low,Medium,Yes,Low,Medium,Negative,Medium,45,Yes,6,Healthy,Medium,10,Yes,Yes,Auditory,Yes,Yes,,B
20,F,C,75,,Law,Public,Medium,,No,Medium,High,Negative,Low,63,No,8,Unhealthy,Low,7,No,No,Visual,Yes,No,Medium,C
18,F,C,71,17,Law,,High,Low,No,,Medium,,Low,,No,8,Unhealthy,Medium,8,No,No,Visual,Yes,Yes,Low,
18,F,A,87,9,Engineering,Private,Low,,Yes,Low,Medium,Positive,Low,,No,5,Unhealthy,Medium,8,,Yes,Auditory,Yes,,Medium,C
19,M,B,70,19,Medicine,,Low,,No,Medium,High,Positive,Medium,82,Yes,8,Balanced,Medium,8,Yes,No,Kinesthetic,Yes,No,Low,
20,F,A,71,20,Engineering,Public,Low,Medium,No,Low,High,Neutral,High,26,Yes,6,Healthy,Low,9,Yes,Yes,,Yes,No,Low,B
21,F,B,89,12,Engineering,Private,High,High,Yes,Low,Low,Negative,High,64,No,6,Balanced,High,4,Yes,Yes,Kinesthetic,Yes,Yes,Medium,B
20,F,B,98,15,Engineering,Public,High,Medium,Yes,Low,,Neutral,Medium,,No,4,Balanced,High,3,No,Yes,Visual,No,No,Medium,A
18,F,A,80,16,Science,Private,Medium,Low,Yes,High,High,Negative,Low,34,No,4,Unhealthy,Medium,5,Yes,Yes,Visual,No,No,High,B
,M,A,100,,,Public,Medium,High,Yes,Medium,,Positive,Medium,29,Yes,4,Unhealthy,High,3,Yes,No,Kinesthetic,Yes,Yes,Low,C
22,,B,97,15,Medicine,Private,High,Low,No,Medium,High,Negative,Medium,71,Yes,7,Healthy,Low,3,No,,Auditory,No,No,Medium,C
19,F,C,93,6,Science,Private,Low,Medium,No,Low,Low,Neutral,High,29,No,9,Unhealthy,Low,3,Yes,Yes,Kinesthetic,No,No,Low,B
18,F,C,90,20,Medicine,Private,Medium,,,High,Low,Negative,Medium,27,Yes,5,Unhealthy,High,9,Yes,No,,Yes,Yes,High,A
22,F,A,70,9,Engineering,Public,Low,Medium,No,Low,Low,Positive,Medium,28,No,8,Balanced,Low,5,No,Yes,Kinesthetic,Yes,Yes,Low,C
20,,C,97,19,,Public,High,Medium,No,High,Medium,Positive,Medium,76,Yes,5,Balanced,Low,,Yes,No,,No,Yes,Medium,B
18,F,C,80,13,Arts,Private,Low,High,Yes,Low,High,Neutral,High,38,Yes,8,Unhealthy,Low,,Yes,Yes,Auditory,No,Yes,Low,
19,F,B,95,19,Medicine,Public,Medium,Medium,No,High,Medium,Positive,Medium,62,No,9,Unhealthy,Low,10,No,Yes,Auditory,No,Yes,High,A
22,F,A,100,9,Medicine,Public,High,Low,Yes,Medium,Medium,Positive,,69,No,7,Unhealthy,High,6,Yes,No,,No,No,Medium,A
18,F,B,72,,Arts,Public,Low,High,No,High,High,Neutral,High,36,Yes,5,Healthy,Medium,10,Yes,Yes,Kinesthetic,,No,Medium,C
21,M,B,91,18,Engineering,Private,Low,Medium,No,Low,High,Neutral,High,87,Yes,7,Healthy,Low,2,No,No,Auditory,No,Yes,High,B
21,M,B,78,12,Arts,Private,Low,Medium,Yes,Low,Medium,Positive,Medium,64,No,7,Healthy,High,4,,No,Kinesthetic,No,Yes,High,C
20,M,,81,9,Medicine,Public,Low,Low,No,Low,Low,Neutral,Low,35,Yes,9,Balanced,High,8,No,No,Visual,Yes,No,Medium,A
20,F,C,79,17,Medicine,Public,High,High,No,Low,Low,Negative,Low,80,No,6,Healthy,,,Yes,No,Kinesthetic,No,Yes,High,C
21,F,C,98,9,,Public,Low,Low,Yes,High,High,Positive,Medium,33,Yes,9,Balanced,High,7,Yes,No,Kinesthetic,No,,,C
20,,B,82,16,Business,Public,,Low,Yes,High,Low,Negative,Medium,99,No,8,Unhealthy,High,10,,Yes,Kinesthetic,No,No,Low,B
21,F,C,100,6,Law,,High,Medium,No,Low,Low,Negative,Low,80,No,4,Balanced,High,7,No,Yes,Visual,Yes,No,Low,B
20,F,A,93,19,Medicine,Public,High,Low,,,Medium,Positive,Low,85,Yes,7,Unhealthy,Low,9,Yes,No,Kinesthetic,No,No,Low,B
,,C,85,5,Science,,Medium,,Yes,Medium,High,Positive,High,33,Yes,5,Balanced,Low,4,No,,Visual,Yes,Yes,Low,A
20,M,C,79,10,Science,Public,High,Medium,Yes,High,Low,Positive,Low,55,Yes,9,Healthy,Medium,2,No,Yes,Kinesthetic,No,,High,C
19,F,B,86,8,Law,Public,Low,Low,No,High,Medium,Neutral,High,57,Yes,6,Healthy,High,4,No,Yes,Kinesthetic,Yes,Yes,Low,B
22,,B,73,13,Science,Public,High,Low,No,High,Low,Neutral,,50,No,7,Healthy,High,8,Yes,No,Auditory,,No,,C
21,,C,78,14,Law,,Medium,Medium,,Low,Medium,Negative,High,49,Yes,5,Balanced,High,2,Yes,Yes,Auditory,No,Yes,,B
18,M,B,82,5,Medicine,Public,Low,Medium,No,High,High,Negative,High,47,No,4,Balanced,High,5,Yes,Yes,Auditory,Yes,Yes,Low,C
21,F,A,97,12,Engineering,,High,Low,,Medium,High,,High,67,Yes,6,Unhealthy,High,7,Yes,Yes,Visual,No,Yes,High,C
18,M,A,96,11,Arts,Private,,Low,Yes,Low,High,Neutral,Medium,76,No,6,Healthy,Low,8,No,No,Kinesthetic,No,Yes,Low,B
21,F,A,98,12,Medicine,Public,Low,High,Yes,Low,High,Negative,Low,69,Yes,5,Unhealthy,Low,,,Yes,Auditory,No,Yes,High,C
,M,C,82,11,Engineering,Public,Medium,Low,Yes,High,Low,Positive,,,,,Balanced,Medium,2,Yes,No,Auditory,No,Yes,High,C
19,M,B,78,14,Science,Public,Medium,Medium,Yes,Low,High,Negative,Low,58,Yes,7,Unhealthy,Low,2,Yes,Yes,Visual,,Yes,Medium,B
,M,B,97,5,Engineering,Public,High,High,No,High,,Positive,Low,43,No,,Balanced,,9,Yes,No,Visual,Yes,No,Medium,
18,,C,71,14,Arts,Private,High,High,Yes,Low,Low,,Low,35,,9,Unhealthy,Medium,6,,No,Visual,Yes,No,Medium,
18,M,C,79,18,Medicine,,Low,Low,Yes,Low,High,Negative,Medium,31,Yes,7,Healthy,Low,7,No,No,,No,No,,B
22,M,B,83,8,Medicine,Public,High,Low,No,Low,,Positive,Medium,99,Yes,5,,,6,No,Yes,Auditory,Yes,No,Low,A
,F,A,98,8,Law,Public,High,,Yes,High,Low,Positive,Low,71,Yes,9,Unhealthy,,2,No,,Auditory,Yes,Yes,Medium,B
,M,C,,11,Business,Private,,Low,No,Medium,Low,Negative,,21,No,8,Balanced,Low,5,Yes,No,Kinesthetic,Yes,No,High,C
22,M,A,100,,Arts,Public,Medium,High,No,Medium,High,Positive,High,42,Yes,8,Healthy,Medium,7,No,,Auditory,No,,Low,C
20,M,A,95,9,Science,Private,,High,No,Medium,High,Neutral,,49,No,7,,,,,Yes,Kinesthetic,Yes,Yes,High,A
22,M,C,,19,Arts,Private,Low,Low,,High,High,Negative,Medium,25,Yes,4,Healthy,Low,5,No,No,Kinesthetic,Yes,Yes,High,C
21,M,B,82,,Law,Private,High,High,Yes,Low,High,Negative,Low,24,No,9,Unhealthy,High,4,Yes,Yes,Visual,Yes,No,Medium,A
18,F,B,76,7,Medicine,Public,Medium,Low,Yes,High,Medium,Positive,Low,24,,9,Balanced,Medium,5,,No,Auditory,No,,Medium,B
22,F,C,93,13,Science,Private,Medium,Medium,No,Medium,Low,Neutral,Low,76,Yes,7,Balanced,Medium,4,Yes,No,Auditory,Yes,No,High,C
18,,A,98,11,Engineering,Public,,Low,Yes,Low,Medium,Negative,High,92,Yes,6,Healthy,Low,2,Yes,Yes,Auditory,Yes,Yes,High,A
,M,A,,15,,,Low,Medium,No,Low,High,Negative,Medium,40,Yes,8,Healthy,High,3,Yes,No,Kinesthetic,Yes,No,High,A
19,M,A,72,12,Business,Private,High,Low,No,Low,Low,Negative,High,80,No,4,Balanced,Low,10,,Yes,Kinesthetic,No,Yes,High,C
22,M,C,78,,Arts,Private,High,High,No,High,,,Low,70,Yes,5,Healthy,Low,3,Yes,Yes,Visual,No,Yes,High,
,M,C,100,19,Engineering,Private,High,Medium,No,High,Medium,Neutral,Low,36,Yes,,,Low,8,Yes,Yes,Kinesthetic,No,No,Medium,B
18,F,B,75,17,Medicine,Private,Medium,Medium,No,Medium,High,Positive,Low,69,Yes,,Unhealthy,Medium,3,Yes,No,Auditory,Yes,No,,B
21,F,A,87,5,,Public,High,Medium,Yes,High,Low,Negative,High,40,Yes,5,,Medium,4,Yes,Yes,Visual,Yes,No,High,C
22,F,C,84,5,Arts,Private,,High,Yes,Medium,Medium,Positive,Low,52,No,8,Healthy,Medium,2,Yes,No,Kinesthetic,Yes,Yes,Medium,A
19,M,A,83,14,Law,Public,Medium,High,Yes,High,Medium,Neutral,Low,50,Yes,,Healthy,,,No,No,Kinesthetic,Yes,Yes,Medium,A
